Công ty,Năm,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155
22,2021,0,0,0,41615.019,768.102,38.256,695.851,695.851,0,0,0,13241.001,16535.551,0,0,30.442,0,0,0,8711.658,7793.451,1989.976,1989.976,0,0,0,0,0,435.964,7910.318,0,41615.019,37210.764,3154.827,603.033,181.534,464.861,41615.019,11372.276,15507.953,14734.79,,,,,,,,10108.282,4814.463,4814.463,4814.463,0,0,0,,,5293.819,5699.462,0,0,0,,5699.462,-405.643,-406,64520.093,5869.463,58430.909,0,218.939,0.782,64520.093,0,0,0,55586.814,8933.279,5542.515,4424.64,43.043,330.512,0,330.512,0,744.32,4283.296,4077.243,2.661,198.754,4.638,143.632,28.219,1.41,0,0,0,0,213.776,-8.026,-3.244,0,-3.99,0,0,-84.513,-18.199,432.046,225.238,0,0,-381.814,-293.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.593,1.315,508.49,449.784,34.089,1.245,0,23.372,195.971,39.723,156.248,152.62,92.197,0,0,0
22,2022,,,,47722.273,4412.914,94.043,1793.886,1793.886,0,0,0,16574.708,22394.444,0,0,0.788,0,0,0,19229.664,3163.992,557.891,557.891,0,0,0,0,0,1292.787,601.6,0,47722.273,36546.154,2619.629,1027.743,4248.162,3280.585,47722.273,15945.165,16597.448,15179.66,,,,,,,,11452.483,5934.53,5934.53,5634.53,0,300,,,,5517.953,5949.596,0,0,0,,5949.596,-431.643,-431.643,71350.329,6243.58,64733.457,0,372.49,0.802,71350.329,2198.301,0.953,47.874,61922.098,7181.103,4763.294,4408.672,77.449,147.202,0,147.202,0,129.971,3831.517,3634.992,3.828,188.867,3.83,132.842,43.693,1.598,0,0,0,0,229.739,-11.869,-4.044,0,0,0,0,-126.275,83.813,711.819,553.893,0,0,-585.206,-596.693,0,0,0,0,0,0,166.748,194.425,0,-27.677,0,0,0,21.814,0,0,0,0,0,59.238,0,0,0,0,0,-37.424,1027.681,1.249,594.18,543.335,32.42,0.322,0,18.103,195.555,38.841,156.714,151.668,85.029,0,0,0
22,2023,,,,55344.259,3492.15,312.596,3044.725,3044.725,0,0,0,22482.468,20419.426,18917.083,0,0,0,1474.32,0,0,28.023,798.752,0,798.752,0,0,0,0,719.091,100,3975.051,55344.259,36737.199,2138.081,276.539,2527.379,13665.061,55344.259,20767.054,21059.422,13517.783,,,,,,18917,,13112,7736,7737,3737,,4000,,,,5375,5375,,,,,5652,-278,-278,76850.214,4586.717,71984.138,0,279.076,0.283,76850.214,1639.614,1.19,27.285,70743.654,4438.471,6433.619,5731.074,82.4,472.33,0,472.33,0,147.815,5976.39,5773.609,0.768,193.032,8.981,33.518,62.258,0.945,0,0,0,0,39.147,-18.491,-3.334,0,0,0,0,-47.007,202.454,240.752,350.944,0,0,-197.995,-191.247,0,0,0,0,0,0,160.484,183.422,0,-22.938,0,0,0,-134.533,0,0,0,0,0,82.286,0,0,0,0,0,-216.819,1238.721,6.583,652.446,583.614,35.352,1.206,0,32.274,236.877,50.931,185.946,227.699,95.846,19.27,0,0
22,2024,,,,71174.72,3883.557,718.772,1990.505,1990.505,0,0,0,28306.905,25036.614,20262,0,0,0,4774.614,0,0,109.527,799.147,0,799.147,0,0,0,0,2722.327,45.918,7560.896,71174.72,55935.874,1331.532,280.96,438.642,13187.712,71174.72,22385.41,30409.105,18380.205,,,,,,20262,,18718.304,4550.275,4550.275,1990.275,0,2560,0,,,14168.029,14325.518,0,0,0,,14325.518,-157.489,-157.489,96117.186,9083.078,86781.912,0,251.908,0.288,96117.186,1948.689,14.91,16.014,87022.296,7115.277,2928.691,2371.635,105.447,292.124,0,292.124,0,159.485,4710.884,4433.452,15.616,260.009,1.807,74.968,118.141,1.209,0,0,0,0,46.088,-29.417,-5.309,0,0,0,0,-55.744,125.512,2112.723,386.055,0,0,-1898.379,-474.887,0,0,0,0,0,0,131.422,137.077,0,-5.655,0,0,0,-22.207,0,0,0,0,0,67.669,0,0,0,0,0,-89.876,3392.048,17.443,955.516,881.971,34.046,0.855,0,38.644,330.871,45.541,285.33,256.489,118.06,1713.669,0,0
23,2015,0,0,0,16217.984,3058.92,4055.294,279.939,279.939,0,0,0,1485.836,6788.385,6788.385,0,0,0,0,0,0,0,2.542,2.542,0,0,0,0,0,545.268,0,1.8,16217.984,15928.922,106.5,31.282,30.197,121.083,16217.984,10367.647,4335.935,1514.402,16217.984,0,3964.576,0,86.071,12167.337,0,3479.751,3139.027,2616.838,2616.838,0,0,0,524.75,-2.561,340.724,416.461,0,0,0,0,416.461,-75.737,0,20080.836,397.256,1056.452,18623.28,3.848,0,20080.836,0,5.515,0,18827.864,1247.457,2109.696,1929.947,53.368,124.269,0,124.269,0,2.112,1287.136,1150.32,3.185,0,133.631,9.047,6.498,0.726,0,0,0,0,6.372,-3.35,0,0,0,0,0,-1.199,-11.064,27.425,0.027,0,0,-17.68,-20.836,0,0,0,0,0,0,8.644,0.921,0,0,0,7.723,0,13.334,4.175,0.416,0,14.556,0,5.149,0,-0.235,0,0,-10.707,-0.02,571.923,11.927,316.943,274.807,23.151,0,0,18.985,110.902,39.758,71.144,108.354,23.797,0,0,0
23,2016,0,0,0,19766.439,1981.725,4278.163,360.251,326.798,6.379,0.774,26.3,975.973,6923.655,0,0,120.06,11.832,0.555,0,3136.471,3654.737,307.019,305.112,1.907,38.735,38.735,0,3146.391,339.477,1415.05,0,19766.439,19422.503,134.286,35.559,23.71,150.381,19766.439,11934.907,4654.083,3177.449,19766.439,0,5862.806,0,204.067,13699.566,0,2923.124,2335.915,1811.165,1811.165,0,0,0,524.75,0,587.209,715.408,319.944,0,0,0,395.464,-128.199,-128.199,22889.16,479.41,774.029,21628.943,6.778,0,22889.16,0,6.583,0,21891.745,990.832,2294.005,2110.401,28.206,152.213,0,152.213,0,3.185,1508.068,1330.517,11.912,0,165.639,24.981,9.892,0.902,0,0,0,0,21.018,-4.327,0,0,0,0,0,-2.504,6.483,13.874,0,0,0,-7.391,0,0,0,0,0,0,0,66.112,63.551,0,0,0,2.561,0,34.658,3.756,12.176,0,14.632,0,19.052,0,-3.477,0,0,-9.173,-2.308,681.68,16.451,375.114,324.965,27.506,0,0,22.643,137,47.941,89.059,124.348,28.767,0,0,0
23,2017,0,0,0,24685.503,2095.745,5319.804,310.363,298.329,9.309,1.575,1.15,996.083,10242.138,0,0,145.703,7.404,0.114,0,5828.269,4260.648,217.525,215.068,2.457,2.971,2.971,0,2489.589,350.044,2661.241,0,24685.503,24366.385,112.008,33.115,23.136,150.859,24685.503,11516.015,6658.546,6510.942,24685.503,0,7313.897,0,143.722,17227.884,0,2154.674,1659.409,1152.286,1152.286,0,0,0,522.196,-15.073,495.265,636.789,266.426,0,0,0,370.363,-141.524,-141.524,26124.192,766.333,898.096,24450.877,8.886,0,26124.192,0,0.763,0,24842.78,1280.649,2908.703,2726.028,91.771,87.575,0,87.575,0,3.329,1867.071,1741.665,15.44,0,109.966,48.102,16.028,1.016,0,0,0,0,43.013,-7.541,0,0,0,0,0,-4.414,3.633,13.756,0,0,0,-10.123,0,0,0,0,0,0,0,-4.133,10.94,0,0,0,-15.073,0,37.475,5.309,20.852,0,18.256,0,8.835,0,0,0,0,-12.901,-2.876,806.203,19.577,440.189,385.856,28.617,0,0,25.716,171.565,64.655,106.91,138.913,33.896,2.063,0,0
23,2018,0,0,0,29471.994,2172.107,6220.714,325.42,320.565,2.245,1.6,1.01,1321.688,12649.045,0,0,135.111,1.434,0.114,0,7469.464,5042.922,546.167,496.371,49.796,12.782,12.782,0,3731.623,318.31,2174.138,0,29471.994,28904.562,289.714,63.407,44.399,169.912,29471.994,16566.294,5139.22,7766.48,29471.994,0,8326.148,0,51.284,21094.562,0,1460.5,0,0,0,0,0,0,0,0,1460.5,1553.963,1401.464,0,0,0,152.499,-93.463,-93.463,29206.157,918.22,1654.174,26624.617,9.146,0,29206.157,0,16.51,0,27080.759,2108.888,3171.636,2981.052,132.962,51.07,0,51.07,0,6.552,2196.765,2020.549,11.373,0.678,164.165,55.959,22.011,0,0,1.1,0,0,50.758,-9.285,0,0,0,0,0,-8.625,11.626,19.339,0.494,0,0,-6.25,-1.957,0,0,0,0,0,0,116.79,103.618,0,-1.901,0,15.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.436,22.983,502.088,436.437,34.704,0,0,30.947,198.47,69.854,128.616,164.905,37.928,2.062,0,0
23,2019,0,0,0,33479.645,2263.51,7136.529,372.08,369.285,2.295,0,0.5,854.898,16259.596,0,0,0.474,0.843,0.114,0,9123.291,7134.874,553.079,531.321,21.758,11.525,11.525,0,3579.345,308.12,2140.963,0,33479.645,32988.647,149.042,37.763,65.241,238.952,33479.645,19476.752,5058.137,8944.756,33479.645,0,8406.87,0,22.167,25050.608,0,830.764,0,0,0,0,0,0,0,0,830.764,830.764,830.764,0,0,0,0,0,0,32920.772,1506.97,2042.001,29356.374,15.427,0,32920.772,0,1.854,0,30129.991,2788.927,3897.868,3668.04,168.411,52.077,0,52.077,0,9.34,2889.998,2451.137,27.172,37.806,373.883,76.456,30.713,1.079,0,0,20.518,0,41,-13.124,-3.73,0,0,0,0,0,28.631,51.761,22.49,0,0,-17.075,-28.545,0,0,0,0,0,0,61.938,61.938,0,0,0,0,0,27.079,16.637,8.572,0,2.903,0,7.175,0,0,0,0,-4.331,-3.877,1041.601,21.395,577.443,502.488,41.872,0,0,33.083,221.296,70.77,150.526,180.875,40.592,0,0,0
23,2020,0,0,0,34716.197,1894.865,7514.497,395.173,392.893,1.78,0,0.5,301.01,18294.821,0,0,1.31,0.974,0.084,0,9649.677,8642.776,698.79,697.953,0.837,11.152,11.152,0,3338.633,299.712,0,1967.544,34716.197,32694.51,138.883,51.165,49.953,1781.686,34716.197,20921.172,5172.107,8622.918,34716.197,0,8551.749,0,29.276,26135.172,0,3381.781,3381.781,3381.781,3281.781,0,100,0,0,0,3381.781,3381.781,3281.781,0,100,0,0,0,0,42017.697,1356.564,2321.453,38322.075,17.605,0,42017.697,0,590.883,0,1020.673,40406.141,3932.611,3741.155,101.643,72.186,0,72.186,0,17.627,2980.182,2691.786,17.043,104.376,166.977,86.979,39.361,0,0,0,27.109,0,36.983,-13.738,0,0,0,0,0,-2.736,25.237,92.973,36.773,0,0,-13.408,-91.101,0,0,0,0,0,0,77.167,77.167,0,0,0,0,0,98.575,40.666,0,0,0,0,66.7,0,0,0,0,-4.94,-3.851,1085.478,19.207,627.372,544.978,47.718,34.676,0,0,207.814,68.417,139.397,183.378,47.707,0,0,0
23,2021,0,0,0,38387.339,2049.933,7407.912,26.484,23.184,2.8,0,0.5,983.802,23201.265,0,0,3.035,0.524,0.084,0,11215.74,11981.882,654.336,653.914,0.422,10.805,10.805,0,3362.115,203.287,487.4,0,38387.339,37454.982,206.181,98.389,95.906,531.881,38387.339,29245.568,2588.08,6553.691,38387.339,0,12259.239,0,3.323,26124.777,0,7087.66,1635.528,1641.484,447.177,0,400,794.307,0,0,5452.132,5452.132,5152.132,0,300,0,0,0,0,51397.605,7949.405,3797.222,39637.231,13.747,0,51397.605,0,15.205,0,40979.232,10403.168,5449.139,5114.354,87.932,195.543,0,195.543,0,51.31,3518.179,2756.11,3.051,39.632,719.386,255.65,35.398,0,0,0.964,35.437,0,201.374,-13.84,0,0,0,0,0,-3.683,28.274,108.772,39.041,0,0,-8.681,-110.858,0,0,0,0,0,0,63.737,72.945,0,-3.252,0,-5.956,0,38.533,32.685,0,0,0,0,22.759,0,0,0,0,-13.014,-3.897,1227.211,16.046,761.402,680.024,50.766,30.612,0,0,205.471,67.472,137.999,158.519,60.594,25.179,0,0
23,2022,,,,44702.595,3162.642,7043.685,42.594,41.954,0.64,0,0,4667.549,26377.626,0,0,2,0.045,0.084,0,8172.209,18203.288,7.21,6.801,0.409,10.725,10.725,0,2928.243,192.321,270,0,44702.595,43501.787,355.793,75.282,121.976,647.757,44702.595,27619.454,10291.949,6791.192,44702.595,0,22360.449,0,2.36,22339.786,0,7584.875,1536.033,1541.999,348.597,0,397.8,795.602,,,6048.842,6048.842,6048.842,0,0,0,0,,,52195.871,2051.78,1871.935,48250.604,21.552,0,52195.871,0,4.549,0,49684.893,2506.429,5376.251,4893.529,196.275,271.729,0,271.729,0,14.718,3284.73,2682.993,165.954,14.299,421.484,396.044,304.891,0,0,0.64,64.554,0,52.61,-17.089,0,0,0,0,0,-9.562,34.981,381.855,106.132,0,0,-196.497,-256.509,0,0,0,0,0,0,7.818,29.234,0,-21.406,0,-0.01,0,82.914,83.647,2.429,0,0,0,2.489,0,0,0,0,-2.091,-3.56,1459.022,20.185,957.263,840.816,59.233,57.214,0,0,189.687,67.152,122.535,235.209,56.678,0,0,0
23,2023,,,,51783.052,7675.614,3951.514,154.956,153.55,0.661,0,0.745,8011.771,29495.596,0,0,0,0,0.56,0,4098.494,25396.542,181.939,180.339,1.6,0,0,0,2195.625,116.037,0,0,51783.052,50157.776,623.705,229.607,320.567,451.397,51783.052,30074.064,17963.067,3745.921,51783.052,0,37245.608,0,0,14537,0,3378.95,790.852,796.897,0,0,0,796.897,,,2588.098,2588.098,2588.098,0,0,0,,,,56897.722,3403.885,1889.81,51594.459,9.568,0,56897.722,0,0.628,0,53443.903,3453.191,7779.429,7142.696,305.47,241.413,0,241.413,0,89.85,5741.323,4967.122,337.726,96.721,339.754,512.733,491.902,0,0,0.353,36.343,0,27.714,-32.31,0,0,0,0,0,-11.269,59.196,169.085,131.824,0,0,-17.076,-224.637,0,0,0,0,0,0,82.45,125.698,0,-43.169,0,-0.079,0,89.919,91.328,0,0,0,0,4.436,0,0,0,0,-4.09,-1.755,1645.837,25.59,1023.502,879.468,69.901,74.133,0,0,199.696,72.486,127.21,316.115,80.934,0,0,0
23,2024,,,,61431.909,13209.112,4712.515,335.023,309.705,3.628,13.094,8.596,17515.81,16382.375,0,0,28.722,3.24,10.196,0,3921.624,12418.593,14.932,11.07,3.862,31.812,30.03,1.782,9108.693,121.637,0,0,61431.909,59540.582,719.435,198.46,152.078,821.354,61431.909,38555.215,19621.779,3254.915,61431.909,0,47338.323,0,0,14093.586,0,2973.962,1298.447,1298.447,1298.447,0,0,0,,,1675.515,1675.515,1675.515,0,0,0,0,,,63521.494,4076.478,2043.515,57392.005,9.496,0,63521.494,0,1.519,0,60036.869,3483.106,7111.246,6231.101,398.727,145.477,0,145.477,0,335.941,3920.02,3297.472,194.697,221.614,206.237,480.475,483.655,0,0,0.304,52.446,0,38.223,-34.391,0,-45.796,0,0,0,-13.966,42.009,333.936,98.163,0,0,-24.343,-365.747,0,0,0,0,0,0,25.608,27.209,0,-1.601,0,0,0,217.263,207.123,1.6,0,0,0,15.873,0,0,0,0,-5.329,-2.004,2021.575,26.385,1323.461,1168.016,76.665,78.78,0,0,259.851,81.639,178.212,257.669,84.157,70.052,0,0
24,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2016,0,0,0,26312.741,1662.13,127.338,5312.826,181.958,0,0,5130.868,987.608,12398.803,11640.164,0,671.805,0,11.127,0,0,75.707,1022.416,1022.416,0,0,0,0,4340.898,296.763,101.32,62.639,26312.741,25685.429,181.375,82.088,103.518,260.331,26312.741,10827.712,4896.606,10588.423,26312.741,459.168,13491.38,448.054,291.52,11622.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30182.134,1550.332,3448.257,25144.794,37.462,1.289,30182.134,849.693,3879.331,1.589,25451.521,0,2116.874,1803.588,148.055,143.648,143.648,0,0,21.583,1656.034,1651.311,1.562,0,3.161,2.752,10.089,0.669,0,0,0,0,0.833,-2.662,0,-3.326,0,0,-0.299,-2.552,31.845,35.463,16.001,0,0,-1.244,-18.375,0,0,0,0,0,0,53.021,16.905,0,-0.383,0,36.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.743,0.732,253.89,217.222,20.156,0,0,16.512,141.143,48.541,92.602,0,0.787,1.4,0,175.791
24,2017,0,0,0,28713.347,1320.059,91.163,7328.893,274.125,0,0,7054.768,49.193,14659.583,12829.577,0,1817.809,0,12.197,0,0,0,0,0,0,0,0,0,5261.072,0.983,0.868,1.533,28713.347,28127,198.923,30.162,71.724,285.538,28713.347,9510.048,3433.445,15769.854,28713.347,1436.654,13698.316,548.401,144.587,12826.539,58.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31302.611,1582.115,29621.319,0,92.552,6.625,31302.611,535.574,2965.954,431.716,27303.063,66.304,2652.961,2285.321,62.105,286.223,0,286.223,0,19.312,1879.777,1872.845,3.589,0,3.343,16.769,17.883,1.701,0,0,0,0,7.205,-4.462,0,-3.791,0,0,0,-1.767,16.842,15.008,93.831,0,0,-25.217,-66.78,0,0,0,0,0,0,43.357,67.84,0,-47.347,0,22.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.283,0.724,418.386,349.872,37.22,0,0,31.294,147.21,48.849,98.361,0,0.85,0,0,232.113
24,2018,0,0,0,35495.274,2785.645,44.771,2470.89,1956.83,452.985,55.489,5.586,3080.772,18363.597,0,0,1338.822,2.439,554.311,0,16443.126,24.899,258.095,216.126,41.969,221.263,54.314,166.949,7563.108,462.206,244.927,0,35495.274,34688.64,362.999,40.597,34.425,368.613,35495.274,14187.602,6666.946,14640.726,35495.274,1041.246,16579.437,1275.648,12.531,16441.058,145.354,4219.19,1944.16,1944.16,921.262,0,1022.898,0,0,0,2275.03,2349.164,465.612,0,1141.563,500,241.989,-74.134,-74.134,39855.47,1566.745,2801.702,35419.907,61.919,5.197,39885.47,425.691,0.549,74.516,35953.023,3431.691,3441.395,3054.591,81.509,272.517,0,272.517,0,32.778,2396.937,2349.417,38.912,5.612,2.996,15.177,21.131,1.593,0,0,0,0,9.104,-5.262,0,-6.245,0,0,0,-5.144,1.422,22.351,37.762,0,0,-11.831,-46.86,0,0,0,0,0,0,192.379,210.623,0,-21.457,0,3.213,0,99.713,18.176,0,0,0,0,83.02,0,-0.573,0,0,0,-0.91,872.878,0,413.924,329.453,36.068,48.403,0,0,114.415,0,114.415,0,42.28,0,0,302.259
24,2019,0,0,0,40918.793,3945.935,62.567,3298.05,2698.872,534.621,42.424,22.133,1876.193,19249.156,0,0,1333.071,4.359,878.924,0,16993.131,39.671,296.608,272.063,24.545,191.79,25.842,165.948,11165.356,574.543,258.595,0,40918.793,40189.29,190.453,87.241,98.219,353.59,40918.793,17765.45,11308.019,11845.324,40918.793,929.026,21654.493,1247.624,62.165,16993.129,32.356,10601.097,3492.087,3492.194,1815.498,0,1676.696,0,0,-0.107,7109.01,7207.794,1728.565,0,4755.536,500,223.693,-98.784,-81.523,49446.57,2398.769,3217.063,43765.694,59.775,5.269,49446.57,69.409,1.126,85.989,44613.426,4676.62,4600.345,3926.824,0,482.582,0,482.582,0,190.939,3384.416,3224.176,49.277,108.2,2.763,48.291,34.245,1.37,0,0,0,0,27.949,-5.561,0,-3.624,0,0,0,-6.088,7.5,11.942,35.948,0,0,-4.254,-36.136,0,0,0,0,0,0,310.215,340.062,0,-12.479,0,-17.368,0,161.992,10.466,0,18.271,0,0,136.346,0,-0.987,0,0,0,-2.104,1076.884,1.221,566.719,440.908,44.419,81.392,0,0,220.11,133.661,86.449,0,54.891,29.734,0,204.209
24,2020,0,0,0,44801.916,5753.939,67.784,4538.694,3989.17,500.875,37.414,11.235,2642.814,20109.423,0,0,1362.573,4.273,938.558,0,17735.981,68.038,442.367,417.123,25.244,149.21,23.84,125.37,10053.486,636.708,407.491,0,44801.916,43306.012,711.169,94.334,91.316,599.085,44801.916,21736.848,9857.461,13207.607,44801.916,543.736,25102.511,1384.962,34.726,17735.981,0,27537.294,5140.943,5148.468,4937.979,0,210.489,0,0,-7.525,22396.351,22424.702,11076.091,0,7091.611,4257,0,-28.351,0,64537.15,2379.943,4014.011,58075.076,62.846,5.274,64537.15,199.84,396.503,116.304,59288.295,4536.208,5075.804,3959.64,0,970.725,0,970.725,0,145.439,4506.045,4224.34,41.193,237.675,2.837,62.505,42.399,1.46,0,0,0,0,41.499,-6.114,0,-1.444,0,0,0,-15.295,37.644,37.628,68.594,0,0,-11.124,-57.454,0,0,0,0,0,0,852.272,856.006,0,-13.577,0,-7.418,17.261,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.588,1.077,626.023,519.737,50.353,55.933,0,0,328.952,95.295,233.657,0,71.436,0,0,225.1
24,2021,0,0,0,50530.156,5337.407,0,4072.484,4072.484,0,0,0,3215.48,23199.67,0,0,1483.739,0,0,0,21715.931,0,0,0,0,0,0,0,10910.343,0,0,3794.772,50530.156,47541.836,1143.269,331.042,592.14,921.869,50530.156,21805.562,11673.335,17051.259,50530.156,435.858,26782.293,1471.023,21.5,21714.931,104.551,29145.492,552.541,552.541,352.541,0,200,0,0,0,28592.951,28639.063,10588.975,0,11901.864,6148.224,0,-46.112,0,66755.406,3091.184,7602.517,55930.474,107.062,24.169,66755.406,737.569,1.764,167.431,58349.845,7498.797,6086.498,4533.539,150.608,1353.576,0,1353.576,0,48.775,4600.29,4233.281,39.752,319.825,7.432,94.808,49.065,0,0,0,0,0,98.739,-8.289,0,-1.343,0,0,0,-43.364,11.767,32.097,85.309,0,0,-26.044,-79.595,0,0,0,0,0,0,475.575,499.327,0,-31.277,0,7.525,0,189.323,2.781,0,1.216,0,0,186.912,0,0,0,0,0,-1.586,1142.313,6.691,619.975,515.439,52.461,0,0,52.075,316.566,97.761,218.805,95.802,89.38,-89.112,0,103.011
24,2022,,,,63632.966,5639.993,0,3885.496,3885.496,0,0,0,2675.746,31806.415,0,0,2498.98,0,0,0,29307.435,0,0,0,0,0,0,0,13105.257,0,0,6520.059,63632.966,59512.33,1796.347,182.284,327.442,1814.563,63632.966,32096.231,9280.998,22255.737,63632.966,329.161,32546.215,1360.424,0,29307.435,89.731,23450.896,833.121,833.121,533.014,0,300.107,0,0,,22617.775,22647.082,9331.726,0,9407.696,3907.66,,-29.307,,75988.224,5181.225,9421.655,61273.532,95.49,16.322,75988.224,127.948,1.909,212.341,63849.645,11796.381,7117.428,5120.087,492.538,1444.335,0,1444.335,0,60.468,5306.548,4735.946,98.323,458.535,13.744,121.714,68.595,0,0,0,0,0,133.123,-12.955,0,-0.436,0,0,0,-66.613,55.61,101.453,97.351,0,0,-58.975,-84.219,0,0,0,0,0,0,61.667,63.287,0,-1.62,0,0,0,274.699,106.283,0,0,0,0,170.904,0,0,0,0,0,-2.488,1367.537,4.016,666.188,542.546,52.115,0,0,71.527,350.666,99.952,250.714,123.848,89.167,0,0,133.652
24,2023,1076.343,1076.343,,80754.43,8465.055,0,3368.051,3368.051,0,0,0,3863.144,36019.943,0,0,0,0,0,0,36019.943,0,2317.208,2317.208,0,0,0,0,16015.253,2692.589,1938.835,6074.352,80754.43,77114.842,1568.456,397.017,251.044,1423.071,80754.43,50433.686,12850.11,17470.634,80754.43,227.058,43451.732,913.924,0,36019.943,141.773,16440.405,346.65,346.65,146.65,0,200,0,,,16093.755,16093.755,8342.364,0,7751.391,0,,,,89995.715,7411.858,8183.181,74295.928,91.55,13.198,89995.715,1064.353,1.326,213.975,79201.369,9514.692,9760.915,7883.096,898.762,888.46,0,888.46,0,90.597,7761.017,7057.019,69.309,625.097,9.592,103.348,79.728,0,0,0,0,0,110.068,-17.068,0,0,0,0,0,-69.38,65.295,73.172,124.39,0,0,-51.8,-80.467,0,0,0,0,0,0,77.648,79.782,0,-2.134,0,0,0,150.647,149.75,0,0,0,0,11.562,0,0,0,0,0,-10.665,1469.723,17.547,666.384,527.705,57.724,0,0,80.955,422.16,98.915,323.245,167.456,101.773,0,0,94.403
24,2024,2770.816,2770.816,,93637.036,8177.995,0,2763.52,2763.52,0,0,0,6680.198,45517.875,0,0,1511.411,0,0,0,44006.464,0,0,0,0,0,0,0,17228.2,0,0,13269.248,93637.036,90380.767,769.999,491.717,496.483,1498.07,93637.036,58480.666,17826.226,17330.144,93637.036,124.128,48678.922,767.02,0,44006.464,60.502,19986.925,298.843,298.843,298.843,0,0,0,,,19688.082,19688.082,11337.826,0,8350.256,0,,,,94841.47,4596.959,7974.942,82167.416,95.918,6.235,94841.47,620.656,2.903,200.482,83084.436,10932.993,9721.857,7647.911,1126.668,848.415,0,848.415,0,98.863,6910.284,5811.306,203.962,890.831,4.185,136.726,187.36,0.86,0,0,0,0,43.409,-80.553,-0.572,-0.21,0,0,0,-13.568,80.215,99.86,79.728,0,0,-31.017,-68.356,0,0,0,0,0,0,19.009,21.213,0,-2.204,0,0,0,453.84,463.176,0,0,0,0,0.444,0,0,0,0,0,-9.78,1565.226,1.53,759.378,621.965,63.154,0,0,74.259,409.191,101.538,307.653,267.677,125.258,2.192,0,0
25,2015,0,0,0,11612.018,1042.382,947.265,1497.988,1384.19,44.218,0,69.58,2250.372,5119.878,0,0,203.051,13.6,0,4.47,835.427,4063.33,326.617,326.617,0,68.486,31.101,37.385,181.021,178.009,0,0,11612.018,10965.247,428.288,17.141,19.033,182.309,11612.018,8549.618,1333.934,1728.466,11612.018,26.883,3705.453,69.37,408.32,6716.04,685.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13141.759,1550.12,11557.096,0,34.281,0.262,13474.759,1457.421,1877.526,209.791,9337.681,592.34,1313.359,1188.834,12.894,106.045,106.045,0,0,5.586,690.537,612.709,4.191,0,73.637,30.864,29.497,0.519,0,0,0,0,21.097,-6.59,-2.103,-11.139,0,0,0,-0.417,21.822,16.307,9.337,0,0,-3.822,0,0,0,2.565,3,-0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.44,1.576,223.423,170.882,28.328,8.326,0,15.887,74.295,40.571,33.724,64.458,12.938,0.75,0,0
